Species	CCIS27304052ST-3-0	CCIS15794887ST-4-0	CCIS74726977ST-3-0	CCIS16561622ST-4-0	CCIS79210440ST-3-0	CCIS82507866ST-3-0	CCIS98482370ST-3-0	CCIS00281083ST-3-0	CCIS32452666ST-4-0	CCIS94417875ST-3-0	CCIS51667829ST-4-0	CCIS27927933ST-4-0	CCIS45571137ST-3-0	CCIS81139242ST-4-0	CCIS21126322ST-4-0	CCIS17669415ST-4-0	CCIS44676181ST-4-0	CCIS29210128ST-4-0	CCIS48725289ST-4-0	CCIS64785924ST-20-0	CCIS03473770ST-4-0	CCIS10706551ST-3-0	CCIS64773582ST-4-0	CCIS06260551ST-3-0	CCIS40244499ST-3-0	CCIS85214191ST-3-0	CCIS08668806ST-3-0	CCIS50369211ST-20-0	CCIS87167916ST-4-0	CCIS94496512ST-4-0	CCIS58234805ST-4-0	CCIS91228662ST-4-0	CCIS71301801ST-4-0	CCIS24898163ST-4-0	CCIS53355328ST-4-0	CCIS41222843ST-4-0	CCIS81887263ST-4-0	CCIS29688262ST-20-0	CCIS87116798ST-4-0	CCIS87605453ST-4-0	CCIS83870198ST-4-0	CCIS61287323ST-4-0	CCIS11362406ST-4-0	CCIS14449628ST-4-0	CCIS21278152ST-4-0	CCIS25399172ST-4-0	CCIS34055159ST-4-0	CCIS76845094ST-20-0	CCIS41548810ST-4-0	CCIS98512455ST-4-0	CCIS83445808ST-4-0	CCIS37250421ST-4-0	CCIS35092938ST-4-0	CCIS50148151ST-4-0	CCIS62605362ST-3-0	CCIS87252800ST-4-0	CCIS22958137ST-20-0	CCIS48507077ST-4-0	CCIS32105356ST-4-0	CCIS81710917ST-20-0	CCIS16326685ST-4-0	CCIS53043478ST-4-0	CCIS98832363ST-4-0	CCIS02124300ST-4-0	CCIS44743950ST-4-0	CCIS10793554ST-4-0	CCIS59132091ST-4-0	CCIS96387239ST-4-0	CCIS82146115ST-4-0	CCIS31434951ST-20-0	CCIS33816588ST-4-0	CCIS12656533ST-4-0	CCIS41806458ST-4-0	CCIS53557295ST-4-0	CCIS47284573ST-4-0	CCIS76563044ST-4-0	CCIS93040568ST-20-0	CCIS45793747ST-4-0	CCIS95097901ST-4-0	CCIS80834637ST-4-0	CCIS63910149ST-4-0	CCIS84543192ST-4-0	CCIS38765456ST-20-0	CCIS82944710ST-20-0	CCIS55230578ST-4-0	CCIS24254057ST-4-0	CCIS78318719ST-4-0	CCIS44757994ST-4-0	CCIS65479369ST-4-0	CCIS62794166ST-4-0	CCIS77252613ST-4-0	CCIS11015875ST-4-0	CCIS55531770ST-4-0	CCIS70398272ST-4-0	CCIS35100175ST-4-0	CCIS22416007ST-4-0	CCIS41288781ST-4-0	CCIS59903910ST-4-0	CCIS12370844ST-4-0	CCIS72607085ST-4-0	CCIS46047672ST-4-0	CCIS22906510ST-20-0	CCIS52370277ST-4-0	CCIS02379307ST-4-0	CCIS48579360ST-4-0	CCIS46467422ST-4-0	CCIS54027808ST-4-0	CCIS15704761ST-4-0	CCIS11558985ST-4-0	CCIS13047523ST-4-0	CCIS94603952ST-4-0	CCIS02856720ST-4-0	CCIS07648107ST-4-0	CCIS34604008ST-4-0	CCIS63468405ST-4-0	CCIS16383318ST-4-0	CCIS36699628ST-4-0	CCIS95409808ST-4-0	CCIS74239020ST-4-0	CCIS05314658ST-4-0	CCIS71578391ST-4-0	CCIS50003399ST-4-0	CCIS36797902ST-4-0	CCIS11354283ST-4-0	CCIS50471204ST-4-0	CCIS20795251ST-4-0	CCIS07277498ST-4-0	CCIS90164298ST-4-0	CCIS23164343ST-4-0	CCIS03857607ST-4-0	CCIS63448910ST-4-0	CCIS88007743ST-4-0	CCIS51595129ST-4-0	CCIS09568613ST-4-0	CCIS07539127ST-4-0	CCIS41692898ST-4-0	CCIS44093303ST-4-0	CCIS00146684ST-4-0	CCIS78100604ST-4-0	CCIS48174381ST-4-0	CCIS88317640ST-4-0
unnamed Candidatus Arthromitus sp. SFB-rat-Yit [1538]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium acetobutylicum [1539]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trichormus azollae [154]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium perfringens [1540]	0	0	0.0000151427238323715	0	0.000289682321216646	1.50143632664458E-06	0	0	9.58161397486789E-07	1.04617798405872E-06	0	0	0	0	2.91053416839874E-06	0	0	0	0	0	0	0	0	0.0000405221660187684	0.00205157023929238	0	0	0	0	8.50571551025824E-06	5.87068054430355E-06	0	0	0	0	0	0	0	0	0	0	0.00175145629821252	5.96898107968722E-07	0	0	0	0.000477549990095518	0	0	0	5.60930826142401E-07	0	0.0000244101324627277	0	0	0	0	0	3.50627389497528E-06	0	0	1.77595463518475E-06	0	0	0	0	0	0	0.000296896592424206	0	0	0.0000165662646571693	1.00353057310062E-06	9.02064056813602E-06	0	0	0	0.000020854221678668	0	0	0	3.25862341915541E-06	0	0	0	0	0	0	0	0	0	0	0	0.000037615977257926	0	0	0	0.0109827120976382	0	0	4.84876426263057E-06	0	0	0	1.39994907179872E-06	0	0.0000686936266162238	0	0	0	0	0	0	0	0.0006059460513898	0	0	0	1.48487481115874E-07	0	5.99437117665385E-06	5.53164967867696E-07	0	0	0	0	0	0	6.67307955618171E-07	0	0.0000475184113149463	0	0	0	0	0	0	0	0	1.44265943330808E-06	0
Clostridium perfringens [1541]	0	0	2.11217616743066E-06	0	0.000122865222763752	3.76003521700832E-06	0	0	7.00574820584335E-06	3.64167530852838E-06	0	0	0	0	0	0.0000319389323860363	0	0	0.0000338651956541406	0	0	0	0	0.000165998321825907	0.0024240072575747	0	0	0	0	0.0000268988092697033	0.000017568671992076	2.96729150013402E-06	0	0	0.0000100882885460578	0	8.89431770089312E-07	0.0000372204315414331	0	0	0.0000129115330511959	0.000696226213130767	2.07776223034626E-06	0.000046331408366141	0	0	0.00152005789838085	0	0	0	0.0000178207014156759	0	0	0	0	0	0	0	7.19284765349196E-06	0.0000213361354996531	0	0.0000061819788244137	0	0.0000573937877079199	0	0	0	0	0	0	0	0.0000249096117418091	0.0000052788073241292	0.0000142879957354331	0	0	0	0.00019816763583108	0	0	0	5.53898583569513E-06	0	0	0.0000528076231989474	0	4.62844239166031E-06	0	0	0	0.0000409134732885464	0	0	0.0000119018896991294	0.0000448167771800822	0	0.0000124417291179729	0.00666561861920716	0	0	9.83831698081721E-06	0	0	0	0.0000035061569687224	0	0.000127091512074886	0	0	0	0	0	0	0	0.00464435451043413	0	0	0	5.78230225279809E-06	0	0.0000124723492063196	1.38539554474683E-06	0	0.0000281451346752888	0	0	1.21373378813111E-06	0.000116754827753108	1.67113407953936E-06	0	0	0	0.0000177798478477826	0	0	0	0	0	0.0000384540870401166	0.0000105482320233846	0
Clostridium botulinum [1542]	0	0	2.37596418516995E-07	0	0	0	0	0	0	0	2.84327376941012E-06	0	0	0	0.0000103544054340134	0	0	0	6.45983611071135E-06	0	0	0	0	5.26612079341477E-06	0	0	0	0	0	0	0	0	0	0	0.0000121784338190145	0	0.0000007878771561979	0	0	0	0	0	0	0	0	0	0	0	0	0	2.74822242491869E-07	0	0	0	0	0	0	0	3.83316634103091E-06	0	0	3.50640528169077E-06	0	0	0	0	0	0	0	3.31446334423605E-06	0	0	0	0	0	0	0	0	0	0	0	3.97582481014405E-06	0	0	0	0	0	0	0	0	0	0	0.0000339194486967942	0	0	0	0	0.000009573792457765	0	0	0	0	0	0	0	0	0	0.000064960157169392	0	0	0	0	0	0	0	0	0	1.96654932138751E-06	0.0000124960130029672	0	0	2.39207104226011E-07	0	0.0000021523309863469	0	0	1.07515062709983E-06	0	0	0	0	0	0	0	0	0	0	0.0000078433948238113	0	0	0
Clostridium butyricum [1543]	0	0	1.04482386988887E-06	0	0	4.35742042181866E-06	0	0	4.03177242112451E-06	0	0	0	0	0	1.55805358744177E-06	0	0	0	0	0	0	0	0	0.0000349735031477061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.53970026138099E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000212122588002666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000020883262926954	0	0	0	0	0	0	0	0	0	0	0	0	5.70303424545161E-06	0	0	0	0	0	0	0	0	0	0.00343204500151597	0	0	0	0	0	0	0	0	0	0	0.0000019679883791686	0	0	0	0	0	0	0	0	0	0	0	2.03627318908055E-06	0	0	1.53204186643542E-06	0	0	0.0000898990413309021	0	0	0	0
Clostridium beijerinckii [1544]	0	0	0.0000021109700735551	0	3.94582671634634E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98888572104782E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66107935481763E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.29713165815048E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unnamed Clostridium sp. 7_2_43FAA [1545]	0	0	0	0	0	0.0000101673143175769	0	0	0	0	0	0	0	0	0.0000125999116201813	0	0	0	0.0000127542581859959	0	0	0	3.16170833991779E-06	0.00320006059200402	0	0	0	0	0	0	0	0	0	0	0.0000054043260345791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.29550021619375E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.01161320637085E-06	0	0	0	0.0000098889914996402	0	0	4.37593714538555E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.23361049564038E-06	0	0	5.23268090562056E-06	0	0.000455454184372682	4.28993879215236E-06	0	0	0	0	0	0	0	8.54619902175759E-06	0	0	0	0	0	0	0	0	3.03327316578607E-06	7.87195351667439E-06	0	0.0000031480366757298	2.21066958720278E-06	0	2.39373026117645E-06	0	0	0	3.94022128300668E-06	0	0	4.02729586284819E-06	0	0	0	0	0	0	8.76707863913703E-06	0	0	0
Clostridium kluyveri [1546]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium ljungdahlii [1547]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium botulinum [1548]	3.06346793893723E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98617239243531E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium botulinum [1549]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microcoleus chthonoplastes [155]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium novyi [1550]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.39980298402261E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium botulinum [1551]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium carboxidivorans [1552]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium sporogenes/botulinum [1553]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00681703330897E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000010019998303099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.06051157041736E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.29927018526318E-06	0	0	0	0	0	0	0	0	0	0	0.0000025977182588832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium tetani [1554]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00156019493588E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium cellulovorans [1555]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Filifactor alocis [1556]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00055552434545407	0	5.80754274110957E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerofustis stercorihominis [1557]	0	0	0	0	0.0000153897395137801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000206131435775245	2.60968607892339E-06	0	0	0	0	0	0	0.0000397401640528983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000108677045309627	0	2.44577627120842E-06	0	0	0	0	0	0.0000211237700388259	0	0	0.0000054866156749813	0	0	0	0	0	0	0	0	0	7.91243551375273E-06	0	0	0	0	0	0	0	0	0.0000197805075687821	0.000131705085928096	0	0	0	0	0	6.64067193347836E-06	0.0000217929865983988	0	0	0	0	0	0	0.0000946647504274987	0	7.58176247880721E-06	0.0000668206550755034	0	0	0	0	0	0	0	0	0	0.0000237310765076219	0	0.0000498895321141657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Halanaerobium praevalens [1558]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Halanaerobium hydrogeniformans [1559]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Moorea producta [156]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Halothermothrix orenii [1560]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acetohalobium arabaticum [1561]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Natranaerobius thermophilus [1562]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eubacterium saphenum [1563]	0	0	1.82563144092708E-06	6.41123650155424E-06	0	0	0	0	0	0	0.000022056884479033	7.18119184166199E-06	0	0.000017852532539231	0	0	0	0.0000241595383348381	0.000008089802000821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.89367748412634E-06	0	0	0	0	0	0	0	0.0000280097117010204	0	9.29285227558577E-06	0	0	0	0	0	0	0	0	0	0	0	0.0000221073739544466	0	0	0	0	0	0	0	0	0	0.0000595642126349821	0	0.0000322436515335801	0	0	0.0000155339940186249	0	0	0	0	0	0	0	0	0	0.0000230327587467025	0.0000020054924355367	0	0	0	0	0	0.000023224563765227	6.50001709482291E-06	0	0	0.0000228651401138243	0	0	0	0	0	0	0	0	0	0	0	0.0000158600907992466	0	0	0	0	0.0000121370435842161	0	0	0	7.05252077276829E-06	0.000009943830015367	0.0000422330788552783	0	6.02280596146666E-06	0.0000194511544660362	0	0	0	0	0	0	0	0	0	0	7.61605209798663E-06	2.24621274189916E-06	0	0	0	0	0	0	0	0	0	0
Eubacterium siraeum [1564]	0.00145544787736258	0.0000046520383165643	0.000597127657829109	0.0595736778473167	0.0312634887869209	0.000536883754705905	4.50063041732634E-06	0.00211865429119903	0.00100756372130913	0.00443995962932864	0.00093209192396977	7.34284324682934E-06	0.00412659251904733	9.44257223016565E-06	0.00167013623479085	0.00101384718956692	0.0166791652694794	0	0.00522267540655396	0.00518078784900371	0.00569231752160083	0.00022887619238714	0.0096752686704145	0.00850290373893851	0.00299496303476054	0	0.0217947087415581	0	0.00228408521364691	0	0.0000051474299236312	0	0.000357861849014147	0.000302189866948251	0.000634285197474345	0.0144668763308412	0.00440286723289313	0.0000198098635611271	0.00502242272911516	4.20074116221894E-06	0.0111645319968968	0.0000694842974261963	0.00184767090334452	0.0000103573043568906	0.0157892908538201	0.00112642899830258	0.0000383057424897755	0.000102211901813781	0.0171782137521167	0	0.00168574083945943	6.58455969077078E-06	0.0000196727918842952	0.0000102244051384067	0.00666892258275085	0.0121728113662829	0.000610858386327665	0.00161944729117213	0.00319226600189454	6.40973965604063E-06	0.0000498854950658806	0.0193082857125396	0.00126602840226435	0.000214581246273299	0.000376957214638452	0.0159197312785734	0.00152173350586658	0.0000285854538003019	2.71609660484307E-06	0.000179329346425488	0.000959505651687565	0.000024377379000154	0.0031544175570904	0.0000625801241335086	0.012368774929457	0.00046354973258037	0	0.00921694378723186	0.0000429368762164236	0.000242811711299296	0.00568042258337917	0.000615068258807842	0.0051982086566783	0.00434578050201287	0.000637200918660891	0.000665044033504308	0.0000875175081887538	0.00992666453693693	0	0.00131962616857603	0.00034618064646793	0.00612010956130575	0.0000339520141599212	0.00202320860869206	0	0.0124824700123637	0.0000140970652645664	5.39057646034169E-06	0	0	0.0319147335334756	0.00021106689145819	0.000352147308125428	0.00075406064479874	0.000261147943654365	0.0000784618739917028	0.000235470944246604	0.0000090795035900278	0.00142876485665441	0.0000085331244266907	0.0000286855290835224	0.0000429749774964746	0	0	0.000978639703363913	3.84432449473818E-06	0	0.0189732545085581	0.00186997473229489	0.00187473194426811	0.000268964384770052	6.69926508628894E-06	0.000334242804670583	0.00117012377686292	0.0341994146256149	0.00220416624603392	0.0000698162167941998	0.000222919926933605	0.00113976921626944	0.0000477360998023607	0.000057182421575124	0.000057388369497662	0.00604746871058689	0.000702286330933752	0.0000247866476642594	5.69336760424075E-06	0.0000149206832129953	2.11771190768807E-06	0.000247369345065855	0.00926677693232327	1.58311781696459E-06
Ruminococcus albus [1565]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.94905917874161E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
